Image,Mean,Variance,Standard Deviation,Entropy,Skewness,Kurtosis,Contrast,Energy,ASM,Homogeneity,Dissimilarity,Correlation,Coarseness,Class
Image1059,0.26842715551751767,0.21605698836808182,0.44756869759070755,0.053053854411938564,0.0452637976524547,0.006798267615896241,0.04307215549740386,0.17943453665845144,0.04404989744939606,0.5072065715936311,0.13180606207264534,0.8879538205076343,0.0,1
Image1060,0.361540726834341,0.16862542780114942,0.39173627412589973,0.1558080018634226,0.011861358602564175,0.0011791462383611544,0.019351877211596834,0.3404421078049622,0.13397716868667803,0.646501987343385,0.08841828925668399,0.9179355243420697,0.0,0
Image1061,0.2643705769213074,0.13123024347467427,0.3419163841743338,0.17623456250154138,0.022067616221579107,0.002464192052678344,0.021246848937620712,0.36606906572909326,0.15268838517120675,0.6418282336709783,0.09627461250051823,0.9038303725062407,0.0,0
Image1062,0.14326679734592293,0.07283040956577314,0.246965380939351,0.2028574409052665,0.04810846422059436,0.006906519363669567,0.023657940718474678,0.3987951480186091,0.17833887403815243,0.5523663675043536,0.12117406439630088,0.8737874655589271,0.0,0
Image1063,0.13516284291801278,0.14974992039325494,0.3673629890325634,0.12694315321743857,0.09111684692679017,0.016975513281089764,0.05662324485965695,0.30326440378992864,0.10897927628630186,0.5421742897942353,0.1403991760829451,0.9148392007005435,0.0,1
Image1064,0.11195117013150745,0.1300366726511143,0.340217031282926,0.1029360628344729,0.10660373687523192,0.021256019250065834,0.04835312800312314,0.26808835026665906,0.08766750119065997,0.495117273584717,0.13687953251985638,0.9310054762795321,0.0,1
Image1065,0.3306369233317696,0.1561348254978272,0.37576988492952473,0.159913629586831,0.014287839922109795,0.0014594408249754528,0.018529022313447645,0.345721454715855,0.1377330463699364,0.6469640100424753,0.08823319702068495,0.9190092313021316,0.0,0
Image1066,0.23168695876241255,0.11651158597534375,0.32039172875329497,0.18474140183101578,0.027340166834702605,0.0032511156181398533,0.022791675224795558,0.37664361014888326,0.1607612586935266,0.6200317212377906,0.10471240601011564,0.8927265657314187,0.0,0
Image1067,0.0955748506851459,0.0522073575616878,0.20457030867938997,0.19983717400688897,0.07584787571367008,0.01295558477464745,0.02226011860907185,0.3952431448455651,0.17545955308426087,0.5565797113595795,0.13401657845091994,0.8956126466427565,0.0,0
Image1068,0.22564442358484518,0.15518934465564277,0.3745358988333843,0.490147030162568,0.03945760451920651,0.005296737002696232,0.023527813733805074,0.6629238683192228,0.45745701139426537,0.7240204209292141,0.09574233240402752,0.953440789308774,0.0,0
Image1069,0.3789795054434356,0.2285067873109802,0.461181596578201,0.2635285832691939,0.017039931483838013,0.0018628752972526374,0.023317421634483956,0.4636939967331578,0.23503186288713399,0.6214120415789778,0.10899991035400966,0.948126461396761,0.0,0
Image1070,0.17995729917267156,0.227325544860177,0.45990610970951534,0.0011674748846632619,0.085866380812395,0.01587442920473707,0.025492592130229606,0.010227051217141396,0.0009194850720722692,0.2704382491256295,0.1860767931606543,0.9354217198273562,0.0,1
Image1071,0.11232940375288746,0.08636146728556399,0.27160249521841984,0.16179522537035657,0.09307900933995136,0.018640649142329067,0.03141635337570506,0.3499456961931727,0.14077520561755508,0.5109980037908651,0.15469309897337288,0.9267930806761404,0.0,0
Image1072,0.18685799214083942,0.15964302704712627,0.38031646571009875,0.6944784071866996,0.05833200423316986,0.008934856646246658,0.021746830752266175,0.8102342883271264,0.6688573794060748,0.7966774701768379,0.08479875566371853,0.9752260132700257,0.0,0
Image1073,0.27865004647396124,0.21194397794016076,0.4429860670578141,0.5574664414392452,0.03603836507803539,0.004738502278750491,0.01923182582245798,0.7140549079470154,0.5263116389339482,0.7414628819533068,0.08765758470463615,0.9777994331883768,0.0,0
Image1074,0.40385319750053067,0.2727342765245968,0.506777027089447,0.327242559559588,0.018309890982227274,0.002044100379239755,0.020377784538238124,0.5254543767518661,0.29617599576411346,0.6706988922671723,0.099196335233392,0.9719483867215799,0.0,0
Image1075,0.5280132151698387,0.31359956852114756,0.5457274321115078,0.3920532094977512,0.007019909654952333,0.0008328722296745829,0.023316455970054526,0.5831315640977724,0.35961192737336345,0.6905658566530867,0.10415406615162029,0.9636770685468288,0.0,0
Image1076,0.20567304418247262,0.1706503057112183,0.3942685518319991,0.6649004986495187,0.05187113032336079,0.00758121995638382,0.022729724284883637,0.7901122028561645,0.6376275697736333,0.8083045902885341,0.07961254362208339,0.9721073090264118,0.0,0
Image1077,0.30932332072554664,0.23063355978525188,0.46346980718994907,0.5263823281523192,0.03066079412390666,0.003858257818217241,0.020389212885458835,0.6908515052378469,0.49446937587944284,0.7389890501740718,0.09253072520296733,0.9755981022472024,0.0,0
Image1078,0.4413701075803165,0.29077880704653225,0.5243111532159938,0.47408471162858634,0.01322302390778566,0.001450889490045803,0.01951565845937838,0.6502076015359324,0.4410794348991258,0.7441562627260067,0.08720419905984184,0.9758552555805515,0.0,0
Image1079,0.5717834037344821,0.33278127281647674,0.5631347658153971,0.3405103969517875,0.0053351372127184715,0.0006847186360615129,0.024978309481848922,0.537816890164973,0.30925773194462297,0.6631520090764397,0.11208040012062673,0.9601425092524098,0.0,0
Image1080,0.22884238425222952,0.14211162951931788,0.35706842574647724,0.22481556729428737,0.04537267003441139,0.007458743305212315,0.0283182647994935,0.42284298148853716,0.19844278753260158,0.637015424942759,0.09815513095770377,0.9186405325309135,0.0,1
Image1081,0.08563908598142896,0.030155575317907163,0.14865806848044727,0.5648869678182933,0.05103288201325926,0.007312546739189516,0.004231921009073412,0.7172550971434871,0.5307809850081919,0.8948465193318937,0.024514251170521594,0.9630236033123878,0.0,0
Image1082,0.10438005576875302,0.0358572833096197,0.16462918076317,0.5559757572625641,0.0407963506978024,0.005436436369227376,0.004329604302790282,0.7110996395602441,0.5222010729314287,0.8865833704044859,0.026706442084164606,0.9626761285263812,0.0,0
Image1083,0.16820766958394331,0.054605910047211374,0.20988007470836317,0.23697492532749403,0.020856782918481843,0.0022527950037523154,0.008296176714981885,0.4295492244550082,0.20423882659484838,0.8515887045014268,0.038348508248515614,0.900785079288859,0.0,0
Image1084,0.09414520121844602,0.034574379734783785,0.16114962664195215,0.2428779164707334,0.0460248758609716,0.006191502590228757,0.011496995223396991,0.43676625356030285,0.21056872071893187,0.8001858183967667,0.054285312115657305,0.8611168654857164,0.0,0
Image1085,0.20862253020807484,0.0633842066255764,0.22839828659463202,0.20482697862622853,0.013218945083539484,0.0012966490506850573,0.006614007482033182,0.3943824026565706,0.17476531165109177,0.838795706697418,0.03339904472375761,0.9185839095768675,0.0,0
Image1086,0.14710665083791186,0.0491805100932112,0.1976960512007518,0.23949644342196091,0.026038157315639666,0.002962991096837728,0.008855560574894875,0.43207304113960837,0.20644151826027146,0.8324590488742613,0.04248044370562504,0.8925471616209251,0.0,0
Image1087,0.07154183116608219,0.0273032483045455,0.14011949234191,0.2958207208375095,0.06038015991718557,0.008969241574556506,0.01256728600406385,0.4897262540413405,0.259949160689263,0.8169543767528754,0.05866638708682688,0.8579537153055554,0.0,0
Image1088,0.4315512179858849,0.2967304319661216,0.5299748884558805,0.36006119803195186,0.017084553979805912,0.0019224518759319515,0.020032014506430988,0.5552889347018733,0.32822556673975856,0.6960982809782089,0.08918087105615047,0.9760407073997586,0.0,0
Image1089,0.543196396197419,0.3631843850564809,0.5897310270413851,0.28618514487819374,0.008485519659594647,0.0008327501159813328,0.023433789407848623,0.485991546288705,0.25629783924922145,0.680162927871587,0.09232618157653781,0.9697173736140927,0.0,0
Image1090,0.4793913291552784,0.3233086427502349,0.5546027302393627,0.3170142664074953,0.012937583581750088,0.0013860667948430343,0.01963780908813449,0.5160155497475034,0.2863772525453236,0.6681195676552951,0.08808597071178435,0.9767259441924936,0.0,0
Image1091,0.5584757461141348,0.3671613172357335,0.5931265811257111,0.3889779961150166,0.006388019669917817,0.0006589603408261205,0.024029580692648097,0.5800349995752817,0.35605078187561,0.7270836358167679,0.0894562361296989,0.9709399737835667,0.0,0
Image1092,0.15198365589022966,0.16199906161367844,0.3833420526781346,0.010507882633887095,0.07600249044825069,0.012483503499918974,0.003042009615289179,0.06077943025596844,0.008289700061030119,0.45867677709950194,0.05839839229180337,0.918823818810683,0.0,1
Image1093,0.2200928558939109,0.21121149435063577,0.44216532248941565,0.42286497298883735,0.05316385783747297,0.007685635469585708,0.03583189156244023,0.6090124585498478,0.3900653488464022,0.7194827540400279,0.10566600153592007,0.9614384033812997,0.0,0
Image1094,0.37877474393307825,0.3072088941596909,0.5398106504631446,0.33289754660959386,0.02494891414465609,0.0029025325793536026,0.04416583930246318,0.5305747334688115,0.3015601459650233,0.6795466458208549,0.12411589985721014,0.93717743939211,0.0,0
Image1095,0.5089625723567353,0.3867343938558452,0.6095773044072113,0.2438008552728696,0.013829725193265079,0.001410945577560589,0.035127354954268046,0.4429444298163811,0.21606355598588692,0.6446784941058273,0.11627428585308128,0.9513304014930672,0.0,0
Image1096,0.4696032688219542,0.5157463791670395,0.7089509357824346,0.019020087833112268,0.033490773102216924,0.004348287834419863,0.04586434474052854,0.09301297432903524,0.015442807199529751,0.4146828638300375,0.17508412778753768,0.9394995490359777,0.0,1
Image1097,0.3808131562721457,0.40481510840908647,0.6244086118116265,0.06344159505482799,0.03848165855893731,0.0052915890270993126,0.048747744411185776,0.19945727674036917,0.05263751339295677,0.5222605534239166,0.1376144726725684,0.9254050050619038,0.0,1
Image1098,0.2394467297976315,0.22330386862148832,0.4555386498406637,0.5906113899523585,0.04716082920854132,0.006552868649487846,0.0372340177992563,0.7380461651647234,0.5602761911499414,0.7791481696466697,0.09873428228291456,0.9591756487452296,0.0,0
Image1099,0.471558856280426,0.44814088734381724,0.6586569807182366,0.024771149764721587,0.02725667984574142,0.0033750947539820213,0.040189903309093,0.1105963561523764,0.02015025654896565,0.40918526753825435,0.15924242902777602,0.9111202289111562,0.0,1
Image1100,0.4972396307850876,0.5261074966079495,0.7163610605539217,0.020839854279738234,0.03085425034444688,0.003961419958976167,0.038745825523534255,0.09888183933526537,0.01695081230573222,0.40758239602434565,0.167439710014277,0.949698780659304,0.0,1
Image1101,0.22135179407894168,0.31745025454243264,0.5492635968364963,0.038444721849300326,0.07386238769504017,0.012165023332142016,0.0439210508417865,0.1469411601851537,0.031682763886199505,0.3881125146437605,0.14711204389793936,0.9469870186109213,0.0,1
Image1102,0.03661319860486085,0.0576519727120956,0.21646105470366123,0.021934962941474026,0.2459090852337143,0.07992624803460273,0.06015549126995429,0.1015206147180375,0.01764948821983331,0.32814911033567173,0.20433576328936684,0.8794311426358719,0.0,1
Image1103,0.2442754203362692,0.19334980465911739,0.4216940747591991,0.11726099145012395,0.05610979614911608,0.009270071208056861,0.029347126653494333,0.28923390249462244,0.10020595353377554,0.5662302140003475,0.11228732558643711,0.9495697322815269,0.0,1
Image1104,0.272724846543902,0.23747904872093004,0.4707644976927278,0.05010935369686789,0.05528488005497311,0.009028243479607227,0.026859061492590097,0.17349950287315546,0.04164606003732153,0.4437223246909682,0.14242034402751777,0.9632939941325414,0.0,1
Image1105,0.23325787066434772,0.10188990204693398,0.2976284279700918,0.2361953880386476,0.02204100530204226,0.0025201129100032686,0.01542031172822912,0.43419679424487473,0.20830412527636755,0.678911423425397,0.08298427365728023,0.9161106854391035,0.0,0
Image1106,0.1461283969704502,0.06985322001556304,0.24124873274247605,0.25892172769012023,0.041018805065368806,0.005405498367040801,0.01922975128886053,0.4575236488152352,0.22930849562535624,0.6808617216516741,0.0968027351117197,0.8904880082877549,0.0,0
Image1107,0.09370438879839518,0.10697185508087945,0.3057130937744935,0.45459809308413224,0.12750001656261364,0.029207576769039123,0.04808740278657948,0.6351908456176251,0.4221219383841975,0.6571946112999357,0.13441159614749354,0.9546587253223278,0.0,1
Image1108,0.20925798109752197,0.09300809020104892,0.28300402395862534,0.2523444099875606,0.02595400711658987,0.003059323387144957,0.016301034305938825,0.45092136397414495,0.22326202081939436,0.6886303578832162,0.08642693509588391,0.9098175398441244,0.0,0
Image1109,0.11941415201126421,0.05856280890708123,0.2183955797218871,0.2852077329089006,0.05129341612786436,0.007322963862967003,0.020231618349752588,0.4839895276388987,0.2543510809187691,0.693837886580117,0.09858715380057692,0.884917275401258,0.0,0
Image1110,0.4985109927022079,0.31231506140300125,0.5445430351099037,0.14046950712207812,0.012881287876697588,0.0014558006828103015,0.029401783009996796,0.3217467658824944,0.12108890239604987,0.5515299640759034,0.13027722354904336,0.9333576154501388,0.0,0
Image1111,0.25280178165520956,0.15515563066286878,0.37449182847720647,0.22008053191762833,0.0319910707230684,0.0040744594161939325,0.03923927894791971,0.418110712117562,0.19440257723301405,0.5912369479332108,0.14718701289340758,0.8727862634929155,0.0,0
Image1112,0.3135437085300416,0.2935791969628653,0.5269832067627463,0.0024396767192430896,0.04470769928310581,0.006450573971481498,0.054868251760059265,0.019593085559713168,0.0019302949368142392,0.3257887302969483,0.22233058739673664,0.8339761806176109,0.0,1
Image1113,0.46918868428075844,0.29239434995868013,0.5258542154213832,0.15935724778811103,0.01406233104578495,0.001609784513970397,0.029122828374215117,0.34632713984148056,0.13816722553461322,0.5700581701243269,0.1272169997931957,0.932950700571983,0.0,0
Image1114,0.20471549653515944,0.12743926749489398,0.3364920249070406,0.23463234301763472,0.0412930134835641,0.005659782877332732,0.047100065704449065,0.43394972990942243,0.20808701472957394,0.5987373880485548,0.1534746702361511,0.8391218538391993,0.0,0
Image1115,0.24133053569292234,0.3238679689709821,0.5551099503918505,0.012389409079065997,0.07082425573091089,0.011868373221048653,0.10729156515022627,0.06947212174797565,0.01003057906511816,0.2526376116901262,0.3351301931431167,0.8426167902059523,0.0,1
Image1116,0.9688339177088809,0.8946742919035858,0.9440945255473743,0.14003559081593167,0.003815205685631866,0.0003207491366632037,0.12442192926217756,0.3210262690947982,0.12060506644909981,0.5625433049187386,0.2144788150163615,0.8851863505526145,0.0,0
Image1117,0.2902561129363263,0.30291287402017514,0.5357986639397533,0.16763023673106758,0.046194809910548675,0.006399534174206648,0.0962026749285949,0.3570898149470217,0.14599484275569352,0.5048026504068304,0.2519265936978607,0.869000939332714,0.0,0
Image1118,0.2174834120169702,0.2271902731861058,0.45975983523562336,0.2657779562736705,0.05939065302501762,0.00901642398223437,0.0943657165114412,0.46651480085368,0.23767164818730735,0.5418710549135547,0.24445080211414644,0.8755021769669735,0.0,0
Image1119,0.3771026016215286,0.324164097394596,0.5553783151607711,0.016165750942448143,0.04326131588352027,0.006924555220534625,0.030021836139579382,0.08318429344115583,0.013059192844381536,0.41640922583235185,0.17320890047448811,0.9462537634920825,0.0,1
Image1120,0.42302301611404186,0.18921979878997283,0.4168283844559857,0.15366217168682994,0.007592185259106689,0.0008073719317082352,0.02490872528390991,0.3382463170072271,0.13243011307258282,0.6540733580973325,0.10968919500806887,0.8915849145346728,0.0,0
